Date,Zip Code,Model Year,Fuel,Make,Duty,Vehicles
1/1/2020,92780,2016,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,15
1/1/2020,92780,2016,Flex-Fuel,OTHER/UNK,Heavy,4
1/1/2020,92780,2016,Gasoline,OTHER/UNK,Heavy,6
1/1/2020,92780,2016,Natural Gas,OTHER/UNK,Heavy,1
1/1/2020,92780,2016,Other,OTHER/UNK,Heavy,2
1/1/2020,92780,2017,Gasoline,FORD,Heavy,12
1/1/2020,92780,2017,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,20
1/1/2020,92780,2017,Flex-Fuel,OTHER/UNK,Heavy,3
1/1/2020,92780,2017,Gasoline,OTHER/UNK,Heavy,1
1/1/2020,92780,2017,Other,OTHER/UNK,Heavy,2
1/1/2020,92780,2018,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,25
1/1/2020,92780,2018,Gasoline,OTHER/UNK,Heavy,9
1/1/2020,92780,2019,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,19
1/1/2020,92780,2019,Gasoline,OTHER/UNK,Heavy,3
1/1/2020,92780,2020,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,3
1/1/2020,92780,<2007,Gasoline,CHEVROLET,Heavy,44
1/1/2020,92780,<2007,Diesel and Diesel Hybrid,FORD,Heavy,42
1/1/2020,92780,<2007,Gasoline,FORD,Heavy,70
1/1/2020,92780,<2007,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,14
1/1/2020,92780,<2007,Gasoline,GMC,Heavy,20
1/1/2020,92780,<2007,Diesel and Diesel Hybrid,INTERNATIONAL,Heavy,17
1/1/2020,92780,<2007,Diesel and Diesel Hybrid,ISUZU,Heavy,19
1/1/2020,92780,<2007,Gasoline,ISUZU,Heavy,11
1/1/2020,92780,<2007,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,44
1/1/2020,92780,<2007,Gasoline,OTHER/UNK,Heavy,5
1/1/2020,92780,<2007,Other,OTHER/UNK,Heavy,1
1/1/2020,92780,<2007,Gasoline,Unk,Heavy,13
1/1/2020,92780,<2007,Gasoline,WORKHORSE,Heavy,12
1/1/2020,92781,2007,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,4
1/1/2020,92781,2008,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,1
1/1/2020,92781,2009,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,3
1/1/2020,92781,2012,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,1
1/1/2020,92781,2014,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,3
1/1/2020,92781,2015,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,2
1/1/2020,92781,2016,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,4
1/1/2020,92781,2017,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,2
1/1/2020,92781,2018,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,4
1/1/2020,92781,<2007,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,5
1/1/2020,92781,<2007,Gasoline,OTHER/UNK,Heavy,5
1/1/2020,92782,2007,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,2
1/1/2020,92782,2008,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,5
1/1/2020,92782,2008,Gasoline,OTHER/UNK,Heavy,1
1/1/2020,92782,2009,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,2
1/1/2020,92782,2010,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,3
1/1/2020,92782,2011,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,2
1/1/2020,92782,2011,Gasoline,OTHER/UNK,Heavy,3
1/1/2020,92782,2012,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,3
1/1/2020,92782,2012,Gasoline,OTHER/UNK,Heavy,2
1/1/2020,92782,2013,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,4
1/1/2020,92782,2013,Gasoline,OTHER/UNK,Heavy,3
1/1/2020,92782,2014,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,2
1/1/2020,92782,2014,Gasoline,OTHER/UNK,Heavy,2
1/1/2020,92782,2015,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,3
1/1/2020,92782,2015,Gasoline,OTHER/UNK,Heavy,2
1/1/2020,92782,2016,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,2
1/1/2020,92782,2016,Flex-Fuel,OTHER/UNK,Heavy,1
1/1/2020,92782,2016,Gasoline,OTHER/UNK,Heavy,1
1/1/2020,92782,2017,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,7
1/1/2020,92782,2017,Gasoline,OTHER/UNK,Heavy,2
1/1/2020,92782,2018,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,1
1/1/2020,92782,2018,Flex-Fuel,OTHER/UNK,Heavy,2
1/1/2020,92782,2018,Gasoline,OTHER/UNK,Heavy,2
1/1/2020,92782,2019,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,3
1/1/2020,92782,2019,Flex-Fuel,OTHER/UNK,Heavy,5
1/1/2020,92782,2020,Gasoline,OTHER/UNK,Heavy,1
1/1/2020,92782,<2007,Gasoline,FORD,Heavy,14
1/1/2020,92782,<2007,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,21
1/1/2020,92782,<2007,Gasoline,OTHER/UNK,Heavy,5
1/1/2020,92799,2007,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,1
1/1/2020,92799,2007,Gasoline,OTHER/UNK,Heavy,1
1/1/2020,92799,2008,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,1
1/1/2020,92799,2011,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,1
1/1/2020,92799,2012,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,1
1/1/2020,92799,2013,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,1
1/1/2020,92799,2014,Gasoline,OTHER/UNK,Heavy,1
1/1/2020,92799,2016,Gasoline,OTHER/UNK,Heavy,1
1/1/2020,92799,<2007,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,5
1/1/2020,92799,<2007,Gasoline,OTHER/UNK,Heavy,9
1/1/2020,92801,2007,Diesel and Diesel Hybrid,FORD,Heavy,13
1/1/2020,92801,2007,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,36
1/1/2020,92801,2007,Gasoline,OTHER/UNK,Heavy,9
1/1/2020,92801,2008,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,28
1/1/2020,92801,2008,Gasoline,OTHER/UNK,Heavy,17
1/1/2020,92801,2009,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,19
1/1/2020,92801,2009,Gasoline,OTHER/UNK,Heavy,3
1/1/2020,92801,2010,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,12
1/1/2020,92801,2010,Gasoline,OTHER/UNK,Heavy,1
1/1/2020,92801,2010,Natural Gas,OTHER/UNK,Heavy,2
1/1/2020,92801,2011,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,24
1/1/2020,92801,2011,Flex-Fuel,OTHER/UNK,Heavy,7
1/1/2020,92801,2011,Gasoline,OTHER/UNK,Heavy,4
1/1/2020,92801,2012,Diesel and Diesel Hybrid,FORD,Heavy,12
1/1/2020,92801,2012,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,15
1/1/2020,92801,2012,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,24
1/1/2020,92801,2012,Flex-Fuel,OTHER/UNK,Heavy,6
1/1/2020,92801,2012,Gasoline,OTHER/UNK,Heavy,5
1/1/2020,92801,2013,Diesel and Diesel Hybrid,FORD,Heavy,11
1/1/2020,92801,2013,Gasoline,FORD,Heavy,17
1/1/2020,92801,2013,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,38
1/1/2020,92801,2013,Flex-Fuel,OTHER/UNK,Heavy,1
1/1/2020,92801,2013,Gasoline,OTHER/UNK,Heavy,1
1/1/2020,92801,2014,Diesel and Diesel Hybrid,FORD,Heavy,12
1/1/2020,92801,2014,Gasoline,FORD,Heavy,11
1/1/2020,92801,2014,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,44
1/1/2020,92801,2014,Flex-Fuel,OTHER/UNK,Heavy,12
1/1/2020,92801,2014,Gasoline,OTHER/UNK,Heavy,2
1/1/2020,92801,2015,Diesel and Diesel Hybrid,FORD,Heavy,23
1/1/2020,92801,2015,Flex-Fuel,FORD,Heavy,14
1/1/2020,92801,2015,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,37
1/1/2020,92801,2015,Flex-Fuel,OTHER/UNK,Heavy,3
1/1/2020,92801,2015,Gasoline,OTHER/UNK,Heavy,9
1/1/2020,92801,2016,Diesel and Diesel Hybrid,FORD,Heavy,15
1/1/2020,92801,2016,Gasoline,FORD,Heavy,15
1/1/2020,92801,2016,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,23
1/1/2020,92801,2016,Flex-Fuel,OTHER/UNK,Heavy,9
1/1/2020,92801,2016,Gasoline,OTHER/UNK,Heavy,3
1/1/2020,92801,2017,Diesel and Diesel Hybrid,FORD,Heavy,20
1/1/2020,92801,2017,Other,IC BUS,Heavy,11
1/1/2020,92801,2017,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,14
1/1/2020,92801,2017,Flex-Fuel,OTHER/UNK,Heavy,6
1/1/2020,92801,2017,Gasoline,OTHER/UNK,Heavy,13
1/1/2020,92801,2017,Diesel and Diesel Hybrid,PETERBILT,Heavy,11
1/1/2020,92801,2018,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,14
1/1/2020,92801,2018,Flex-Fuel,OTHER/UNK,Heavy,5
1/1/2020,92801,2018,Gasoline,OTHER/UNK,Heavy,12
1/1/2020,92801,2018,Other,OTHER/UNK,Heavy,5
1/1/2020,92801,2018,Diesel and Diesel Hybrid,PETERBILT,Heavy,13
1/1/2020,92801,2019,Diesel and Diesel Hybrid,FORD,Heavy,28
1/1/2020,92801,2019,Other,IC BUS,Heavy,26
1/1/2020,92801,2019,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,16
1/1/2020,92801,2019,Flex-Fuel,OTHER/UNK,Heavy,2
1/1/2020,92801,2019,Gasoline,OTHER/UNK,Heavy,6
1/1/2020,92801,2020,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,18
1/1/2020,92801,<2007,Diesel and Diesel Hybrid,CHEVROLET,Heavy,17
1/1/2020,92801,<2007,Gasoline,CHEVROLET,Heavy,36
1/1/2020,92801,<2007,Diesel and Diesel Hybrid,FORD,Heavy,54
1/1/2020,92801,<2007,Gasoline,FORD,Heavy,90
1/1/2020,92801,<2007,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,46
1/1/2020,92801,<2007,Diesel and Diesel Hybrid,GMC,Heavy,12
1/1/2020,92801,<2007,Gasoline,GMC,Heavy,20
1/1/2020,92801,<2007,Diesel and Diesel Hybrid,INTERNATIONAL,Heavy,50
1/1/2020,92801,<2007,Diesel and Diesel Hybrid,ISUZU,Heavy,24
1/1/2020,92801,<2007,Gasoline,ISUZU,Heavy,20
1/1/2020,92801,<2007,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,60
1/1/2020,92801,<2007,Gasoline,OTHER/UNK,Heavy,18
1/1/2020,92801,<2007,Diesel and Diesel Hybrid,PETERBILT,Heavy,13
1/1/2020,92802,2007,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,11
1/1/2020,92802,2007,Gasoline,OTHER/UNK,Heavy,4
1/1/2020,92802,2008,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,3
1/1/2020,92802,2008,Gasoline,OTHER/UNK,Heavy,7
1/1/2020,92802,2009,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,5
1/1/2020,92802,2009,Gasoline,OTHER/UNK,Heavy,4
1/1/2020,92802,2010,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,2
1/1/2020,92802,2010,Gasoline,OTHER/UNK,Heavy,1
1/1/2020,92802,2011,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,6
1/1/2020,92802,2011,Flex-Fuel,OTHER/UNK,Heavy,2
1/1/2020,92802,2011,Gasoline,OTHER/UNK,Heavy,6
1/1/2020,92802,2012,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,20
1/1/2020,92802,2012,Flex-Fuel,OTHER/UNK,Heavy,1
1/1/2020,92802,2012,Gasoline,OTHER/UNK,Heavy,5
1/1/2020,92802,2012,Natural Gas,OTHER/UNK,Heavy,3
1/1/2020,92802,2013,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,19
1/1/2020,92802,2013,Gasoline,OTHER/UNK,Heavy,8
1/1/2020,92802,2014,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,5
1/1/2020,92802,2014,Gasoline,OTHER/UNK,Heavy,6
1/1/2020,92802,2015,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,12
1/1/2020,92802,2015,Flex-Fuel,OTHER/UNK,Heavy,7
1/1/2020,92802,2015,Gasoline,OTHER/UNK,Heavy,11
1/1/2020,92802,2016,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,10
1/1/2020,92802,2016,Flex-Fuel,OTHER/UNK,Heavy,6
1/1/2020,92802,2016,Gasoline,OTHER/UNK,Heavy,10
1/1/2020,92802,2016,Natural Gas,OTHER/UNK,Heavy,1
1/1/2020,92802,2017,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,13
1/1/2020,92802,2017,Gasoline,OTHER/UNK,Heavy,13
1/1/2020,92802,2018,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,8
1/1/2020,92802,2018,Flex-Fuel,OTHER/UNK,Heavy,3
1/1/2020,92802,2018,Gasoline,OTHER/UNK,Heavy,17
1/1/2020,92802,2019,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,7
1/1/2020,92802,2019,Flex-Fuel,OTHER/UNK,Heavy,1
1/1/2020,92802,2019,Gasoline,OTHER/UNK,Heavy,10
1/1/2020,92802,2020,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,3
1/1/2020,92802,2020,Gasoline,OTHER/UNK,Heavy,1
1/1/2020,92802,<2007,Gasoline,CHEVROLET,Heavy,20
1/1/2020,92802,<2007,Diesel and Diesel Hybrid,FORD,Heavy,30
1/1/2020,92802,<2007,Gasoline,FORD,Heavy,50
1/1/2020,92802,<2007,Gasoline,GMC,Heavy,28
1/1/2020,92802,<2007,Diesel and Diesel Hybrid,INTERNATIONAL,Heavy,14
1/1/2020,92802,<2007,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,47
1/1/2020,92802,<2007,Gasoline,OTHER/UNK,Heavy,24
1/1/2020,92803,2007,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,8
1/1/2020,92803,2010,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,1
1/1/2020,92803,2011,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,1
1/1/2020,92803,2015,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,1
1/1/2020,92803,2015,Other,OTHER/UNK,Heavy,1
1/1/2020,92803,2016,Flex-Fuel,OTHER/UNK,Heavy,1
1/1/2020,92803,2016,Other,OTHER/UNK,Heavy,8
1/1/2020,92803,<2007,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,14
1/1/2020,92803,<2007,Gasoline,OTHER/UNK,Heavy,12
1/1/2020,92804,2007,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,29
1/1/2020,92804,2007,Gasoline,OTHER/UNK,Heavy,10
1/1/2020,92804,2008,Diesel and Diesel Hybrid,FORD,Heavy,11
1/1/2020,92804,2008,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,16
1/1/2020,92804,2008,Gasoline,OTHER/UNK,Heavy,7
1/1/2020,92804,2009,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,14
1/1/2020,92804,2009,Gasoline,OTHER/UNK,Heavy,1
1/1/2020,92804,2009,Natural Gas,OTHER/UNK,Heavy,1
1/1/2020,92804,2010,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,14
1/1/2020,92804,2010,Gasoline,OTHER/UNK,Heavy,3
1/1/2020,92804,2011,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,17
1/1/2020,92804,2011,Flex-Fuel,OTHER/UNK,Heavy,2
1/1/2020,92804,2011,Gasoline,OTHER/UNK,Heavy,5
1/1/2020,92804,2012,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,11
1/1/2020,92804,2012,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,16
1/1/2020,92804,2012,Flex-Fuel,OTHER/UNK,Heavy,1
1/1/2020,92804,2012,Gasoline,OTHER/UNK,Heavy,6
1/1/2020,92804,2013,Gasoline,FORD,Heavy,11
1/1/2020,92804,2013,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,33
1/1/2020,92804,2013,Flex-Fuel,OTHER/UNK,Heavy,5
1/1/2020,92804,2013,Gasoline,OTHER/UNK,Heavy,1
1/1/2020,92804,2014,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,21
1/1/2020,92804,2014,Flex-Fuel,OTHER/UNK,Heavy,1
1/1/2020,92804,2014,Gasoline,OTHER/UNK,Heavy,7
1/1/2020,92804,2015,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,18
1/1/2020,92804,2015,Gasoline,OTHER/UNK,Heavy,4
1/1/2020,92804,2016,Gasoline,FORD,Heavy,12
1/1/2020,92804,2016,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,26
1/1/2020,92804,2016,Flex-Fuel,OTHER/UNK,Heavy,1
1/1/2020,92804,2016,Gasoline,OTHER/UNK,Heavy,2
1/1/2020,92804,2017,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,23
1/1/2020,92804,2017,Gasoline,OTHER/UNK,Heavy,10
1/1/2020,92804,2017,Other,OTHER/UNK,Heavy,1
1/1/2020,92804,2018,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,17
1/1/2020,92804,2018,Gasoline,OTHER/UNK,Heavy,10
1/1/2020,92804,2019,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,23
1/1/2020,92804,2019,Flex-Fuel,OTHER/UNK,Heavy,2
1/1/2020,92804,2019,Gasoline,OTHER/UNK,Heavy,3
1/1/2020,92804,2020,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,3
1/1/2020,92804,2021,Other,OTHER/UNK,Heavy,1
1/1/2020,92804,<2007,Diesel and Diesel Hybrid,CHEVROLET,Heavy,13
1/1/2020,92804,<2007,Gasoline,CHEVROLET,Heavy,53
1/1/2020,92804,<2007,Diesel and Diesel Hybrid,FORD,Heavy,41
1/1/2020,92804,<2007,Gasoline,FORD,Heavy,108
1/1/2020,92804,<2007,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,19
1/1/2020,92804,<2007,Diesel and Diesel Hybrid,INTERNATIONAL,Heavy,11
1/1/2020,92804,<2007,Diesel and Diesel Hybrid,ISUZU,Heavy,18
1/1/2020,92804,<2007,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,46
1/1/2020,92804,<2007,Gasoline,OTHER/UNK,Heavy,21
1/1/2020,92804,<2007,Gasoline,Unk,Heavy,16
1/1/2020,92804,<2007,Gasoline,WORKHORSE,Heavy,15
1/1/2020,92805,2007,Gasoline,CHEVROLET,Heavy,11
1/1/2020,92805,2007,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,170
1/1/2020,92805,2007,Natural Gas,FREIGHTLINER,Heavy,84
1/1/2020,92805,2007,Diesel and Diesel Hybrid,INTERNATIONAL,Heavy,76
1/1/2020,92805,2007,Diesel and Diesel Hybrid,KALMAR INDUSTRIES USA LLC,Heavy,14
1/1/2020,92805,2007,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,30
1/1/2020,92805,2007,Gasoline,OTHER/UNK,Heavy,13
1/1/2020,92805,2007,Gasoline,WORKHORSE,Heavy,104
1/1/2020,92805,2008,Diesel and Diesel Hybrid,FORD,Heavy,12
1/1/2020,92805,2008,Gasoline,FORD,Heavy,19
1/1/2020,92805,2008,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,89
1/1/2020,92805,2008,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,15
1/1/2020,92805,2008,Gasoline,OTHER/UNK,Heavy,8
1/1/2020,92805,2008,Natural Gas,OTHER/UNK,Heavy,1
1/1/2020,92805,2009,Diesel and Diesel Hybrid,CAPACITY OF TEXAS INC,Heavy,18
1/1/2020,92805,2009,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,100
1/1/2020,92805,2009,Natural Gas,FREIGHTLINER,Heavy,74
1/1/2020,92805,2009,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,15
1/1/2020,92805,2009,Gasoline,OTHER/UNK,Heavy,13
1/1/2020,92805,2009,Natural Gas,OTHER/UNK,Heavy,3
1/1/2020,92805,2009,Gasoline,WORKHORSE,Heavy,21
1/1/2020,92805,2010,Natural Gas,FREIGHTLINER,Heavy,189
1/1/2020,92805,2010,Diesel and Diesel Hybrid,KENWORTH,Heavy,16
1/1/2020,92805,2010,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,21
1/1/2020,92805,2010,Flex-Fuel,OTHER/UNK,Heavy,2
1/1/2020,92805,2010,Gasoline,OTHER/UNK,Heavy,2
1/1/2020,92805,2010,Gasoline,WORKHORSE,Heavy,99
1/1/2020,92805,2011,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,71
1/1/2020,92805,2011,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,35
1/1/2020,92805,2011,Flex-Fuel,OTHER/UNK,Heavy,3
1/1/2020,92805,2011,Gasoline,OTHER/UNK,Heavy,7
1/1/2020,92805,2011,Natural Gas,OTHER/UNK,Heavy,10
1/1/2020,92805,2011,Gasoline,WORKHORSE,Heavy,165
1/1/2020,92805,2012,Gasoline,FORD,Heavy,21
1/1/2020,92805,2012,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,13
1/1/2020,92805,2012,Gasoline,FREIGHTLINER,Heavy,202
1/1/2020,92805,2012,Diesel and Diesel Hybrid,INTERNATIONAL,Heavy,18
1/1/2020,92805,2012,Diesel and Diesel Hybrid,ISUZU,Heavy,13
1/1/2020,92805,2012,Diesel and Diesel Hybrid,MACK,Heavy,33
1/1/2020,92805,2012,Diesel and Diesel Hybrid,MERCEDES-BENZ,Heavy,18
1/1/2020,92805,2012,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,24
1/1/2020,92805,2012,Flex-Fuel,OTHER/UNK,Heavy,11
1/1/2020,92805,2012,Natural Gas,OTHER/UNK,Heavy,9
1/1/2020,92805,2012,Battery Electric,Unk,Heavy,15
1/1/2020,92805,2012,Gasoline,WORKHORSE,Heavy,164
1/1/2020,92805,2013,Gasoline,FREIGHTLINER,Heavy,546
1/1/2020,92805,2013,Diesel and Diesel Hybrid,ISUZU,Heavy,26
1/1/2020,92805,2013,Diesel and Diesel Hybrid,MACK,Heavy,59
1/1/2020,92805,2013,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,40
1/1/2020,92805,2013,Flex-Fuel,OTHER/UNK,Heavy,2
1/1/2020,92805,2013,Gasoline,OTHER/UNK,Heavy,7
1/1/2020,92805,2013,Natural Gas,OTHER/UNK,Heavy,6
1/1/2020,92805,2013,Diesel and Diesel Hybrid,PETERBILT,Heavy,11
1/1/2020,92805,2013,Battery Electric,Unk,Heavy,55
1/1/2020,92805,2014,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,60
1/1/2020,92805,2014,Gasoline,FREIGHTLINER,Heavy,661
1/1/2020,92805,2014,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,40
1/1/2020,92805,2014,Flex-Fuel,OTHER/UNK,Heavy,8
1/1/2020,92805,2014,Gasoline,OTHER/UNK,Heavy,11
1/1/2020,92805,2015,Gasoline,FORD,Heavy,74
1/1/2020,92805,2015,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,41
1/1/2020,92805,2015,Gasoline,FREIGHTLINER,Heavy,864
1/1/2020,92805,2015,Other,FREIGHTLINER,Heavy,410
1/1/2020,92805,2015,Battery Electric,OTHER/UNK,Heavy,1
1/1/2020,92805,2015,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,69
1/1/2020,92805,2015,Flex-Fuel,OTHER/UNK,Heavy,5
1/1/2020,92805,2015,Gasoline,OTHER/UNK,Heavy,1
1/1/2020,92805,2015,Natural Gas,OTHER/UNK,Heavy,12
1/1/2020,92805,2016,Diesel and Diesel Hybrid,FORD,Heavy,16
1/1/2020,92805,2016,Gasoline,FORD,Heavy,19
1/1/2020,92805,2016,Gasoline,FREIGHTLINER,Heavy,589
1/1/2020,92805,2016,Other,FREIGHTLINER,Heavy,64
1/1/2020,92805,2016,Diesel and Diesel Hybrid,INTERNATIONAL,Heavy,32
1/1/2020,92805,2016,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,40
1/1/2020,92805,2016,Flex-Fuel,OTHER/UNK,Heavy,6
1/1/2020,92805,2016,Gasoline,OTHER/UNK,Heavy,5
1/1/2020,92805,2016,Diesel and Diesel Hybrid,Unk,Heavy,16
1/1/2020,92805,2017,Gasoline,CHEVROLET,Heavy,12
1/1/2020,92805,2017,Diesel and Diesel Hybrid,FORD,Heavy,23
1/1/2020,92805,2017,Gasoline,FORD,Heavy,116
1/1/2020,92805,2017,Gasoline,FREIGHTLINER,Heavy,324
1/1/2020,92805,2017,Diesel and Diesel Hybrid,INTERNATIONAL,Heavy,17
1/1/2020,92805,2017,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,30
1/1/2020,92805,2017,Flex-Fuel,OTHER/UNK,Heavy,5
1/1/2020,92805,2017,Gasoline,OTHER/UNK,Heavy,5
1/1/2020,92805,2017,Diesel and Diesel Hybrid,PREVOST,Heavy,16
1/1/2020,92805,2017,Natural Gas,Unk,Heavy,13
1/1/2020,92805,2018,Diesel and Diesel Hybrid,FORD,Heavy,12
1/1/2020,92805,2018,Gasoline,FORD,Heavy,165
1/1/2020,92805,2018,Gasoline,FREIGHTLINER,Heavy,77
1/1/2020,92805,2018,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,34
1/1/2020,92805,2018,Flex-Fuel,OTHER/UNK,Heavy,1
1/1/2020,92805,2018,Gasoline,OTHER/UNK,Heavy,3
1/1/2020,92805,2018,Natural Gas,OTHER/UNK,Heavy,1
1/1/2020,92805,2018,Diesel and Diesel Hybrid,RAM,Heavy,11
1/1/2020,92805,2018,Diesel and Diesel Hybrid,Unk,Heavy,12
1/1/2020,92805,2019,Gasoline,FORD,Heavy,358
1/1/2020,92805,2019,Gasoline,FREIGHTLINER,Heavy,299
1/1/2020,92805,2019,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,32
1/1/2020,92805,2019,Flex-Fuel,OTHER/UNK,Heavy,2
1/1/2020,92805,2019,Gasoline,OTHER/UNK,Heavy,1
1/1/2020,92805,2019,Diesel and Diesel Hybrid,Unk,Heavy,19
1/1/2020,92805,2019,Natural Gas,Unk,Heavy,18
1/1/2020,92805,2020,Gasoline,FREIGHTLINER,Heavy,465
1/1/2020,92805,2020,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,26
1/1/2020,92805,2020,Gasoline,OTHER/UNK,Heavy,1
1/1/2020,92805,2020,Diesel and Diesel Hybrid,Unk,Heavy,19
1/1/2020,92805,<2007,Diesel and Diesel Hybrid,BLUEBIRD,Heavy,14
1/1/2020,92805,<2007,Diesel and Diesel Hybrid,CHEVROLET,Heavy,15
1/1/2020,92805,<2007,Gasoline,CHEVROLET,Heavy,83
1/1/2020,92805,<2007,Diesel and Diesel Hybrid,DODGE,Heavy,25
