Date,Zip Code,Model Year,Fuel,Make,Duty,Vehicles
10/1/2018,91785,2016,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,1
10/1/2018,91785,2017,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,3
10/1/2018,91785,2017,Flex-Fuel,OTHER/UNK,Heavy,1
10/1/2018,91785,2019,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,1
10/1/2018,91785,<2006,Diesel and Diesel Hybrid,FORD,Heavy,11
10/1/2018,91785,<2006,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,13
10/1/2018,91785,<2006,Gasoline,OTHER/UNK,Heavy,11
10/1/2018,91786,2006,Diesel and Diesel Hybrid,FORD,Heavy,27
10/1/2018,91786,2006,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,27
10/1/2018,91786,2006,Diesel and Diesel Hybrid,PETERBILT,Heavy,18
10/1/2018,91786,2006,Gasoline,FORD,Heavy,19
10/1/2018,91786,2006,Gasoline,OTHER/UNK,Heavy,11
10/1/2018,91786,2007,Diesel and Diesel Hybrid,KENWORTH,Heavy,22
10/1/2018,91786,2007,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,29
10/1/2018,91786,2007,Diesel and Diesel Hybrid,PETERBILT,Heavy,23
10/1/2018,91786,2007,Gasoline,OTHER/UNK,Heavy,18
10/1/2018,91786,2008,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,55
10/1/2018,91786,2008,Gasoline,FORD,Heavy,16
10/1/2018,91786,2008,Gasoline,OTHER/UNK,Heavy,4
10/1/2018,91786,2008,Other,OTHER/UNK,Heavy,2
10/1/2018,91786,2009,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,11
10/1/2018,91786,2009,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,28
10/1/2018,91786,2009,Flex-Fuel,OTHER/UNK,Heavy,1
10/1/2018,91786,2009,Gasoline,OTHER/UNK,Heavy,1
10/1/2018,91786,2010,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,36
10/1/2018,91786,2010,Gasoline,OTHER/UNK,Heavy,4
10/1/2018,91786,2011,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,14
10/1/2018,91786,2011,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,13
10/1/2018,91786,2011,Diesel and Diesel Hybrid,PETERBILT,Heavy,14
10/1/2018,91786,2011,Flex-Fuel,OTHER/UNK,Heavy,2
10/1/2018,91786,2011,Gasoline,OTHER/UNK,Heavy,9
10/1/2018,91786,2012,Diesel and Diesel Hybrid,FORD,Heavy,15
10/1/2018,91786,2012,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,20
10/1/2018,91786,2012,Diesel and Diesel Hybrid,KENWORTH,Heavy,11
10/1/2018,91786,2012,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,19
10/1/2018,91786,2012,Flex-Fuel,OTHER/UNK,Heavy,9
10/1/2018,91786,2012,Gasoline,OTHER/UNK,Heavy,13
10/1/2018,91786,2013,Diesel and Diesel Hybrid,FORD,Heavy,17
10/1/2018,91786,2013,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,39
10/1/2018,91786,2013,Flex-Fuel,OTHER/UNK,Heavy,2
10/1/2018,91786,2013,Gasoline,OTHER/UNK,Heavy,6
10/1/2018,91786,2014,Diesel and Diesel Hybrid,FORD,Heavy,15
10/1/2018,91786,2014,Diesel and Diesel Hybrid,KENWORTH,Heavy,28
10/1/2018,91786,2014,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,18
10/1/2018,91786,2014,Diesel and Diesel Hybrid,PETERBILT,Heavy,14
10/1/2018,91786,2014,Flex-Fuel,OTHER/UNK,Heavy,6
10/1/2018,91786,2014,Gasoline,FORD,Heavy,14
10/1/2018,91786,2014,Gasoline,OTHER/UNK,Heavy,3
10/1/2018,91786,2014,Natural Gas,OTHER/UNK,Heavy,6
10/1/2018,91786,2015,Diesel and Diesel Hybrid,FORD,Heavy,36
10/1/2018,91786,2015,Diesel and Diesel Hybrid,KENWORTH,Heavy,31
10/1/2018,91786,2015,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,35
10/1/2018,91786,2015,Flex-Fuel,OTHER/UNK,Heavy,3
10/1/2018,91786,2015,Gasoline,OTHER/UNK,Heavy,8
10/1/2018,91786,2016,Diesel and Diesel Hybrid,FORD,Heavy,38
10/1/2018,91786,2016,Diesel and Diesel Hybrid,KENWORTH,Heavy,49
10/1/2018,91786,2016,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,27
10/1/2018,91786,2016,Flex-Fuel,OTHER/UNK,Heavy,5
10/1/2018,91786,2016,Gasoline,OTHER/UNK,Heavy,7
10/1/2018,91786,2017,Diesel and Diesel Hybrid,FORD,Heavy,47
10/1/2018,91786,2017,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,44
10/1/2018,91786,2017,Flex-Fuel,OTHER/UNK,Heavy,9
10/1/2018,91786,2017,Gasoline,FORD,Heavy,15
10/1/2018,91786,2017,Gasoline,OTHER/UNK,Heavy,3
10/1/2018,91786,2018,Diesel and Diesel Hybrid,KENWORTH,Heavy,27
10/1/2018,91786,2018,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,31
10/1/2018,91786,2018,Gasoline,OTHER/UNK,Heavy,4
10/1/2018,91786,2019,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,9
10/1/2018,91786,<2006,Diesel and Diesel Hybrid,CHEVROLET,Heavy,17
10/1/2018,91786,<2006,Diesel and Diesel Hybrid,FORD,Heavy,76
10/1/2018,91786,<2006,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,31
10/1/2018,91786,<2006,Diesel and Diesel Hybrid,GMC,Heavy,20
10/1/2018,91786,<2006,Diesel and Diesel Hybrid,INTERNATIONAL,Heavy,36
10/1/2018,91786,<2006,Diesel and Diesel Hybrid,ISUZU,Heavy,17
10/1/2018,91786,<2006,Diesel and Diesel Hybrid,KENWORTH,Heavy,43
10/1/2018,91786,<2006,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,56
10/1/2018,91786,<2006,Diesel and Diesel Hybrid,PETERBILT,Heavy,30
10/1/2018,91786,<2006,Gasoline,CHEVROLET,Heavy,94
10/1/2018,91786,<2006,Gasoline,FORD,Heavy,104
10/1/2018,91786,<2006,Gasoline,GMC,Heavy,27
10/1/2018,91786,<2006,Gasoline,OTHER/UNK,Heavy,40
10/1/2018,91786,<2006,Natural Gas,OTHER/UNK,Heavy,1
10/1/2018,91786,<2006,Other,OTHER/UNK,Heavy,2
10/1/2018,91788,2006,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,2
10/1/2018,91788,2008,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,1
10/1/2018,91788,2009,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,1
10/1/2018,91788,2010,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,1
10/1/2018,91788,2012,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,2
10/1/2018,91788,2013,Flex-Fuel,OTHER/UNK,Heavy,1
10/1/2018,91788,2014,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,1
10/1/2018,91788,2015,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,2
10/1/2018,91788,<2006,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,14
10/1/2018,91788,<2006,Gasoline,OTHER/UNK,Heavy,3
10/1/2018,91789,2006,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,32
10/1/2018,91789,2006,Gasoline,OTHER/UNK,Heavy,15
10/1/2018,91789,2007,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,23
10/1/2018,91789,2007,Diesel and Diesel Hybrid,STERLING,Heavy,29
10/1/2018,91789,2007,Gasoline,OTHER/UNK,Heavy,18
10/1/2018,91789,2008,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,29
10/1/2018,91789,2008,Gasoline,OTHER/UNK,Heavy,5
10/1/2018,91789,2009,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,26
10/1/2018,91789,2009,Gasoline,OTHER/UNK,Heavy,1
10/1/2018,91789,2010,Diesel and Diesel Hybrid,INTERNATIONAL,Heavy,18
10/1/2018,91789,2010,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,15
10/1/2018,91789,2010,Gasoline,FORD,Heavy,17
10/1/2018,91789,2010,Natural Gas,FREIGHTLINER,Heavy,21
10/1/2018,91789,2011,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,40
10/1/2018,91789,2011,Flex-Fuel,OTHER/UNK,Heavy,1
10/1/2018,91789,2011,Gasoline,FORD,Heavy,12
10/1/2018,91789,2011,Other,OTHER/UNK,Heavy,1
10/1/2018,91789,2012,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,18
10/1/2018,91789,2012,Diesel and Diesel Hybrid,INTERNATIONAL,Heavy,12
10/1/2018,91789,2012,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,25
10/1/2018,91789,2012,Flex-Fuel,OTHER/UNK,Heavy,2
10/1/2018,91789,2012,Gasoline,OTHER/UNK,Heavy,11
10/1/2018,91789,2012,Natural Gas,FREIGHTLINER,Heavy,37
10/1/2018,91789,2012,Natural Gas,OTHER/UNK,Heavy,2
10/1/2018,91789,2013,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,18
10/1/2018,91789,2013,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,24
10/1/2018,91789,2013,Flex-Fuel,OTHER/UNK,Heavy,1
10/1/2018,91789,2013,Gasoline,OTHER/UNK,Heavy,4
10/1/2018,91789,2013,Natural Gas,FREIGHTLINER,Heavy,15
10/1/2018,91789,2013,Natural Gas,OTHER/UNK,Heavy,5
10/1/2018,91789,2014,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,22
10/1/2018,91789,2014,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,23
10/1/2018,91789,2014,Flex-Fuel,OTHER/UNK,Heavy,5
10/1/2018,91789,2014,Gasoline,OTHER/UNK,Heavy,6
10/1/2018,91789,2014,Natural Gas,OTHER/UNK,Heavy,12
10/1/2018,91789,2015,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,19
10/1/2018,91789,2015,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,38
10/1/2018,91789,2015,Flex-Fuel,OTHER/UNK,Heavy,2
10/1/2018,91789,2015,Gasoline,OTHER/UNK,Heavy,4
10/1/2018,91789,2015,Natural Gas,OTHER/UNK,Heavy,2
10/1/2018,91789,2016,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,13
10/1/2018,91789,2016,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,27
10/1/2018,91789,2016,Gasoline,FORD,Heavy,12
10/1/2018,91789,2016,Gasoline,OTHER/UNK,Heavy,3
10/1/2018,91789,2017,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,11
10/1/2018,91789,2017,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,27
10/1/2018,91789,2017,Flex-Fuel,OTHER/UNK,Heavy,3
10/1/2018,91789,2017,Gasoline,OTHER/UNK,Heavy,10
10/1/2018,91789,2017,Natural Gas,OTHER/UNK,Heavy,1
10/1/2018,91789,2018,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,11
10/1/2018,91789,2018,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,33
10/1/2018,91789,2018,Diesel and Diesel Hybrid,PETERBILT,Heavy,30
10/1/2018,91789,2018,Flex-Fuel,OTHER/UNK,Heavy,1
10/1/2018,91789,2018,Gasoline,OTHER/UNK,Heavy,4
10/1/2018,91789,2019,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,26
10/1/2018,91789,<2006,Diesel and Diesel Hybrid,FORD,Heavy,73
10/1/2018,91789,<2006,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,34
10/1/2018,91789,<2006,Diesel and Diesel Hybrid,INTERNATIONAL,Heavy,22
10/1/2018,91789,<2006,Diesel and Diesel Hybrid,ISUZU,Heavy,16
10/1/2018,91789,<2006,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,79
10/1/2018,91789,<2006,Diesel and Diesel Hybrid,STERLING,Heavy,15
10/1/2018,91789,<2006,Battery Electric,OTHER/UNK,Heavy,1
10/1/2018,91789,<2006,Gasoline,CHEVROLET,Heavy,35
10/1/2018,91789,<2006,Gasoline,FORD,Heavy,75
10/1/2018,91789,<2006,Gasoline,GMC,Heavy,15
10/1/2018,91789,<2006,Gasoline,ISUZU,Heavy,13
10/1/2018,91789,<2006,Gasoline,OTHER/UNK,Heavy,18
10/1/2018,91789,<2006,Natural Gas,OTHER/UNK,Heavy,10
10/1/2018,91790,2006,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,25
10/1/2018,91790,2006,Gasoline,OTHER/UNK,Heavy,17
10/1/2018,91790,2006,Natural Gas,NORTH AMERICAN BUS INDUSTRIES,Heavy,30
10/1/2018,91790,2006,Natural Gas,OTHER/UNK,Heavy,10
10/1/2018,91790,2007,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,19
10/1/2018,91790,2007,Gasoline,OTHER/UNK,Heavy,7
10/1/2018,91790,2008,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,29
10/1/2018,91790,2008,Gasoline,OTHER/UNK,Heavy,5
10/1/2018,91790,2008,Natural Gas,OTHER/UNK,Heavy,1
10/1/2018,91790,2009,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,19
10/1/2018,91790,2009,Gasoline,OTHER/UNK,Heavy,2
10/1/2018,91790,2009,Natural Gas,NORTH AMERICAN BUS INDUSTRIES,Heavy,30
10/1/2018,91790,2010,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,19
10/1/2018,91790,2010,Battery Electric,OTHER/UNK,Heavy,3
10/1/2018,91790,2010,Flex-Fuel,OTHER/UNK,Heavy,2
10/1/2018,91790,2010,Gasoline,OTHER/UNK,Heavy,3
10/1/2018,91790,2010,Natural Gas,OTHER/UNK,Heavy,12
10/1/2018,91790,2011,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,25
10/1/2018,91790,2011,Gasoline,OTHER/UNK,Heavy,4
10/1/2018,91790,2011,Natural Gas,OTHER/UNK,Heavy,14
10/1/2018,91790,2012,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,16
10/1/2018,91790,2012,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,20
10/1/2018,91790,2012,Flex-Fuel,OTHER/UNK,Heavy,3
10/1/2018,91790,2012,Gasoline,OTHER/UNK,Heavy,2
10/1/2018,91790,2013,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,19
10/1/2018,91790,2013,Battery Electric,OTHER/UNK,Heavy,12
10/1/2018,91790,2013,Gasoline,OTHER/UNK,Heavy,9
10/1/2018,91790,2013,Natural Gas,OTHER/UNK,Heavy,65
10/1/2018,91790,2014,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,18
10/1/2018,91790,2014,Flex-Fuel,OTHER/UNK,Heavy,2
10/1/2018,91790,2014,Gasoline,OTHER/UNK,Heavy,6
10/1/2018,91790,2014,Natural Gas,OTHER/UNK,Heavy,60
10/1/2018,91790,2015,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,23
10/1/2018,91790,2015,Battery Electric,OTHER/UNK,Heavy,2
10/1/2018,91790,2015,Gasoline,OTHER/UNK,Heavy,2
10/1/2018,91790,2015,Natural Gas,NEWFLYER,Heavy,30
10/1/2018,91790,2016,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,14
10/1/2018,91790,2016,Flex-Fuel,OTHER/UNK,Heavy,2
10/1/2018,91790,2016,Gasoline,FORD,Heavy,11
10/1/2018,91790,2016,Natural Gas,NEWFLYER,Heavy,30
10/1/2018,91790,2016,Natural Gas,OTHER/UNK,Heavy,1
10/1/2018,91790,2017,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,17
10/1/2018,91790,2017,Battery Electric,OTHER/UNK,Heavy,14
10/1/2018,91790,2017,Gasoline,FORD,Heavy,13
10/1/2018,91790,2017,Gasoline,OTHER/UNK,Heavy,1
10/1/2018,91790,2018,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,12
10/1/2018,91790,2018,Gasoline,OTHER/UNK,Heavy,5
10/1/2018,91790,2019,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,6
10/1/2018,91790,<2006,Diesel and Diesel Hybrid,FORD,Heavy,29
10/1/2018,91790,<2006,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,26
10/1/2018,91790,<2006,Diesel and Diesel Hybrid,INTERNATIONAL,Heavy,18
10/1/2018,91790,<2006,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,64
10/1/2018,91790,<2006,Diesel and Diesel Hybrid,PETERBILT,Heavy,11
10/1/2018,91790,<2006,Flex-Fuel,OTHER/UNK,Heavy,1
10/1/2018,91790,<2006,Gasoline,CHEVROLET,Heavy,45
10/1/2018,91790,<2006,Gasoline,FORD,Heavy,79
10/1/2018,91790,<2006,Gasoline,GMC,Heavy,19
10/1/2018,91790,<2006,Gasoline,OTHER/UNK,Heavy,39
10/1/2018,91790,<2006,Natural Gas,NORTH AMERICAN BUS INDUSTRIES,Heavy,63
10/1/2018,91790,<2006,Natural Gas,OTHER/UNK,Heavy,16
10/1/2018,91791,2006,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,16
10/1/2018,91791,2006,Gasoline,OTHER/UNK,Heavy,10
10/1/2018,91791,2007,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,13
10/1/2018,91791,2007,Gasoline,OTHER/UNK,Heavy,7
10/1/2018,91791,2008,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,24
10/1/2018,91791,2008,Gasoline,OTHER/UNK,Heavy,4
10/1/2018,91791,2009,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,17
10/1/2018,91791,2010,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,12
10/1/2018,91791,2010,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,2
10/1/2018,91791,2011,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,15
10/1/2018,91791,2011,Gasoline,OTHER/UNK,Heavy,5
10/1/2018,91791,2012,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,19
10/1/2018,91791,2012,Gasoline,OTHER/UNK,Heavy,3
10/1/2018,91791,2013,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,15
10/1/2018,91791,2013,Flex-Fuel,OTHER/UNK,Heavy,1
10/1/2018,91791,2013,Gasoline,OTHER/UNK,Heavy,4
10/1/2018,91791,2014,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,13
10/1/2018,91791,2014,Gasoline,OTHER/UNK,Heavy,5
10/1/2018,91791,2015,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,20
10/1/2018,91791,2015,Gasoline,OTHER/UNK,Heavy,5
10/1/2018,91791,2016,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,12
10/1/2018,91791,2016,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,8
10/1/2018,91791,2016,Gasoline,OTHER/UNK,Heavy,6
10/1/2018,91791,2017,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,12
10/1/2018,91791,2017,Gasoline,OTHER/UNK,Heavy,6
10/1/2018,91791,2018,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,5
10/1/2018,91791,2018,Gasoline,OTHER/UNK,Heavy,2
10/1/2018,91791,2019,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,3
10/1/2018,91791,<2006,Diesel and Diesel Hybrid,FORD,Heavy,26
10/1/2018,91791,<2006,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,18
10/1/2018,91791,<2006,Diesel and Diesel Hybrid,GILLIG,Heavy,37
10/1/2018,91791,<2006,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,57
10/1/2018,91791,<2006,Gasoline,CHEVROLET,Heavy,17
10/1/2018,91791,<2006,Gasoline,FORD,Heavy,48
10/1/2018,91791,<2006,Gasoline,GMC,Heavy,11
10/1/2018,91791,<2006,Gasoline,OTHER/UNK,Heavy,15
10/1/2018,91791,<2006,Gasoline,WORKHORSE,Heavy,11
10/1/2018,91792,2006,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,13
10/1/2018,91792,2006,Gasoline,OTHER/UNK,Heavy,5
10/1/2018,91792,2007,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,8
10/1/2018,91792,2007,Gasoline,OTHER/UNK,Heavy,3
10/1/2018,91792,2008,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,8
10/1/2018,91792,2008,Gasoline,OTHER/UNK,Heavy,1
10/1/2018,91792,2009,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,12
10/1/2018,91792,2010,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,7
10/1/2018,91792,2010,Gasoline,OTHER/UNK,Heavy,1
10/1/2018,91792,2011,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,8
10/1/2018,91792,2011,Flex-Fuel,OTHER/UNK,Heavy,2
10/1/2018,91792,2012,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,20
10/1/2018,91792,2012,Gasoline,OTHER/UNK,Heavy,1
10/1/2018,91792,2013,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,8
10/1/2018,91792,2014,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,11
10/1/2018,91792,2014,Gasoline,OTHER/UNK,Heavy,1
10/1/2018,91792,2015,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,14
10/1/2018,91792,2015,Gasoline,OTHER/UNK,Heavy,2
10/1/2018,91792,2016,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,10
10/1/2018,91792,2016,Flex-Fuel,OTHER/UNK,Heavy,1
10/1/2018,91792,2016,Gasoline,OTHER/UNK,Heavy,1
10/1/2018,91792,2017,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,4
10/1/2018,91792,2017,Gasoline,OTHER/UNK,Heavy,4
10/1/2018,91792,2018,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,3
10/1/2018,91792,2018,Gasoline,OTHER/UNK,Heavy,1
10/1/2018,91792,2019,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,2
10/1/2018,91792,<2006,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,16
10/1/2018,91792,<2006,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,23
10/1/2018,91792,<2006,Gasoline,FORD,Heavy,13
10/1/2018,91792,<2006,Gasoline,OTHER/UNK,Heavy,18
10/1/2018,91793,2007,Gasoline,OTHER/UNK,Heavy,1
10/1/2018,91793,2009,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,1
10/1/2018,91793,2015,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,1
10/1/2018,91793,<2006,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,15
10/1/2018,91793,<2006,Gasoline,OTHER/UNK,Heavy,10
10/1/2018,91801,2006,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,11
10/1/2018,91801,2006,Gasoline,OTHER/UNK,Heavy,9
10/1/2018,91801,2006,Natural Gas,OTHER/UNK,Heavy,1
10/1/2018,91801,2007,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,9
10/1/2018,91801,2007,Gasoline,OTHER/UNK,Heavy,9
10/1/2018,91801,2008,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,16
10/1/2018,91801,2008,Gasoline,OTHER/UNK,Heavy,4
10/1/2018,91801,2009,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,13
10/1/2018,91801,2009,Flex-Fuel,OTHER/UNK,Heavy,2
10/1/2018,91801,2009,Gasoline,OTHER/UNK,Heavy,3
10/1/2018,91801,2009,Natural Gas,OTHER/UNK,Heavy,1
10/1/2018,91801,2010,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,13
10/1/2018,91801,2010,Gasoline,OTHER/UNK,Heavy,7
10/1/2018,91801,2010,Natural Gas,OTHER/UNK,Heavy,3
10/1/2018,91801,2011,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,14
10/1/2018,91801,2011,Gasoline,OTHER/UNK,Heavy,2
10/1/2018,91801,2012,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,18
10/1/2018,91801,2012,Flex-Fuel,OTHER/UNK,Heavy,1
10/1/2018,91801,2012,Gasoline,OTHER/UNK,Heavy,1
10/1/2018,91801,2013,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,11
10/1/2018,91801,2013,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,5
10/1/2018,91801,2013,Flex-Fuel,OTHER/UNK,Heavy,1
10/1/2018,91801,2013,Gasoline,OTHER/UNK,Heavy,1
10/1/2018,91801,2013,Natural Gas,OTHER/UNK,Heavy,2
10/1/2018,91801,2014,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,14
10/1/2018,91801,2014,Natural Gas,OTHER/UNK,Heavy,1
10/1/2018,91801,2015,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,16
10/1/2018,91801,2015,Flex-Fuel,OTHER/UNK,Heavy,2
10/1/2018,91801,2015,Gasoline,OTHER/UNK,Heavy,5
10/1/2018,91801,2016,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,13
10/1/2018,91801,2016,Flex-Fuel,OTHER/UNK,Heavy,2
10/1/2018,91801,2016,Gasoline,OTHER/UNK,Heavy,2
10/1/2018,91801,2017,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,9
10/1/2018,91801,2017,Flex-Fuel,OTHER/UNK,Heavy,1
10/1/2018,91801,2017,Gasoline,OTHER/UNK,Heavy,3
10/1/2018,91801,2018,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,8
10/1/2018,91801,2018,Gasoline,OTHER/UNK,Heavy,1
10/1/2018,91801,2018,Natural Gas,OTHER/UNK,Heavy,1
10/1/2018,91801,2019,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,1
10/1/2018,91801,<2006,Diesel and Diesel Hybrid,FORD,Heavy,17
10/1/2018,91801,<2006,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,13
10/1/2018,91801,<2006,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,69
10/1/2018,91801,<2006,Gasoline,CHEVROLET,Heavy,12
10/1/2018,91801,<2006,Gasoline,FORD,Heavy,38
10/1/2018,91801,<2006,Gasoline,OTHER/UNK,Heavy,30
10/1/2018,91801,<2006,Natural Gas,OTHER/UNK,Heavy,1
10/1/2018,91802,2006,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,1
10/1/2018,91802,2006,Gasoline,OTHER/UNK,Heavy,14
10/1/2018,91802,2006,Natural Gas,OTHER/UNK,Heavy,4
10/1/2018,91802,2007,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,15
10/1/2018,91802,2007,Gasoline,OTHER/UNK,Heavy,17
10/1/2018,91802,2008,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,9
10/1/2018,91802,2008,Gasoline,FORD,Heavy,15
10/1/2018,91802,2008,Gasoline,OTHER/UNK,Heavy,6
10/1/2018,91802,2009,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,8
10/1/2018,91802,2009,Gasoline,OTHER/UNK,Heavy,15
10/1/2018,91802,2010,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,9
10/1/2018,91802,2010,Gasoline,FORD,Heavy,11
10/1/2018,91802,2011,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,8
10/1/2018,91802,2011,Flex-Fuel,OTHER/UNK,Heavy,1
10/1/2018,91802,2011,Gasoline,FORD,Heavy,27
